app_language,geo,event_type,count
es_MX,SA;CO,background,
es_ES,SA;PY,foreground,
es_ES,NA;HN,background,
es_CR,NA;CR,in_app_currency_action,
es_BO,SA;BO,foreground,
es_AR,NA;CR,timing,
en_ZA,EU;ES,foreground,
en_US,SA;CO,action,
en_US,NA;TT,background,
en_US,EU;NL,timing,
en_US,EU;DE,page_view,
en_US,AS;LK,session_end,
en_US,AS;AE,in_app_currency_action,
en_US,AF;ZA,in_app_currency_action,
en_GB,AS;NP,start,
ar_EG,EU;NL,foreground,
ar_EG,AS;KW,perf,
ar_AE,OC;AU,background,
ar_AE,AF;EG,perf,
ru_RU,EU;EE,timing,
ro_RO,EU;FR,action,
pt_PT,EU;BE,start,
pt_PT,AF;MZ,perf,
pl_PL,EU;SE,session_end,
lt_LT,EU;GB,start,
ko_KR,AS;CN,background,
hu_HU,EU;RU,background,
fr_FR,EU;DK,in_app_currency_action,
fr_FR,AS;IL,session_end,
fr_FR,AF;CI,timing,
fa_IR,AS;IR,background,
es_US,SA;PY,session_end,
es_ES,SA;UY,in_app_currency_action,
es_AR,SA;AR,page_view,
en_ZA,AS;AE,perf,
en_ZA,AF;ZA,perf,
en_US,EU;AT,start,
en_US,AS;QA,action,
en_US,AS;OM,page_view,
en_US,AS;KR,page_view,
en_PH,AS;PH,perf,
en_GB,EU;NO,timing,
en_GB,EU;DE,perf,
en_GB,EU;CH,session_end,
en_GB,AS;SG,background,
en_GB,AS;HK,timing,
en_GB,;;;;;,in_app_currency_action,
en_EN,AS;MY,foreground,
en_CA,EU;DE,action,
ar_AE,AS;QA,page_view,
zh_CN,EU;AT,background,
vi_VN,AS;VN,timing,
tr_TR,EU;CH,foreground,
ru_RU,EU;DE,perf,
ru_RU,AS;TM,start,
ru_RU,AS;KG,action,
ro_RO,EU;FR,perf,
pl_PL,EU;IT,in_app_currency_action,
nl_NL,EU;BE,session_end,
ko_KR,AS;CN,foreground,
it_IT,EU;DE,action,
hu_HU,EU;RU,foreground,
fr_FR,EU;BE,start,
fa_IR,AS;IR,foreground,
es_US,SA;CO,in_app_currency_action,
es_US,NA;SV,timing,
es_US,NA;HN,session_end,
es_MX,SA;PY,page_view,
es_MX,SA;CL,background,
es_MX,NA;MX,in_app_currency_action,
es_ES,NA;PA,background,
es_ES,AS;KR,session_end,
es_DO,SA;CO,background,
en_US,SA;CL,action,
en_US,NA;MX,session_end,
en_US,EU;RU,start,
en_US,EU;BE,background,
en_US,AS;TH,in_app_currency_action,
en_US,AS;SA,background,
en_GB,AS;SG,foreground,
en_GB,AS;IL,background,
en_CA,NA;PR,action,
en_CA,NA;JM,start,
en_CA,EU;DE,perf,
en_AU,AS;PK,start,
de_DE,EU;RO,session_end,
bg_BG,EU;GB,background,
ar_IL,AS;IL,page_view,
zh_CN,EU;AT,foreground,
zh_CN,AS;HK,action,
sv_SE,AF;DZ,action,
sr_RS,EU;RS,session_end,
ru_RU,AS;TR,action,
ru_RU,AS;KG,perf,
ru_RU,AS;IL,background,
ro_RO,EU;GB,timing,
pt_BR,SA;BR,foreground,
mk_MK,EU;DE,start,
lo_LA,AS;LA,background,
it_IT,EU;DE,perf,
hr_HR,EU;FR,timing,
fr_FR,NA;CA,start,
fr_FR,AF;RE,timing,
es_US,SA;EC,start,
es_US,NA;PR,action,
es_US,NA;NI,in_app_currency_action,
es_PE,SA;PE,timing,
es_MX,SA;CL,foreground,
es_ES,NA;PA,foreground,
es_ES,NA;CR,in_app_currency_action,
es_DO,SA;CO,foreground,
en_US,NA;CA,background,
en_US,EU;HR,session_end,
en_US,EU;CZ,background,
en_US,EU;BE,foreground,
en_US,AS;SA,foreground,
en_US,AS;GE,perf,
en_GB,AS;IL,foreground,
en_GB,AS;ID,page_view,
en_GB,AF;EG,background,
en_AU,AS;AE,action,
en_AU,AF;EG,page_view,
de_DE,EU;IT,page_view,
cs_CZ,EU;DK,background,
bg_BG,EU;GB,foreground,
ar_EG,AS;AE,start,
ar_AE,AS;JO,action,
zh_CN,EU;IE,background,
sv_SE,EU;SE,background,
sk_SK,EU;SK,timing,
ru_RU,AS;IL,perf,
pt_PT,EU;BE,action,
pl_PL,EU;IE,session_end,
pl_PL,EU;FR,foreground,
nb_NO,EU;NO,page_view,
lt_LT,EU;GB,action,
lt_LT,EU;DE,timing,
it_IT,EU;AL,session_end,
hu_HU,EU;HU,background,
hr_HR,EU;HR,timing,
fr_FR,AF;MA,start,
es_US,SA;VE,session_end,
es_ES,NA;US,page_view,
es_ES,NA;SV,background,
es_ES,EU;RO,perf,
es_ES,EU;GB,page_view,
es_EC,SA;AR,page_view,
es_AR,NA;CR,session_end,
en_US,NA;US,in_app_currency_action,
en_US,EU;SE,perf,
en_US,EU;GB,in_app_currency_action,
en_US,EU;DE,foreground,
en_US,EU;AT,action,
en_US,AS;PH,in_app_currency_action,
en_US,AF;NG,start,
en_US,AF;MA,background,
en_IN,AS;QA,start,
en_GB,OC;AU,background,
en_GB,EU;MK,perf,
en_GB,EU;IS,page_view,
en_GB,AS;TW,background,
en_GB,AF;ZM,background,
en_EN,AS;MY,timing,
en_AU,OC;AU,page_view,
de_DE,EU;CH,start,
tr_TR,NA;US,page_view,
tr_TR,AS;AE,foreground,
th_TH,AS;TH,timing,
ru_RU,AS;AM,start,
pl_PL,EU;FR,perf,
pl_PL,EU;BE,in_app_currency_action,
fr_FR,EU;LU,background,
fr_CH,EU;LU,timing,
es_US,NA;CR,action,
es_US,EU;ES,session_end,
es_MX,NA;US,start,
es_ES,NA;NI,page_view,
es_ES,;;;;;,page_view,
es_CO,NA;MX,timing,
es_AR,SA;CL,perf,
en_ZA,AS;PH,action,
en_US,SA;EC,start,
en_US,OC;PW,in_app_currency_action,
en_US,NA;PR,action,
en_US,NA;JM,start,
en_US,EU;NO,timing,
en_US,EU;DE,perf,
en_US,EU;CH,session_end,
en_US,AS;SG,background,
en_US,AS;HK,timing,
en_US,;;;;;,in_app_currency_action,
en_GB,OC;AU,action,
en_GB,EU;PT,session_end,
en_GB,AS;MM,background,
en_GB,AS;KW,foreground,
en_GB,AS;JO,session_end,
en_GB,AS;IR,background,
zh_CN,AS;MY,timing,
th_TH,NA;US,foreground,
sv_SE,AS;TH,session_end,
sk_SK,EU;GB,start,
ru_RU,EU;FR,page_view,
ru_RU,AS;KG,start,
ro_RO,EU;DE,session_end,
pl_PL,EU;PL,perf,
ko_KR,EU;RU,in_app_currency_action,
it_IT,OC;AU,session_end,
it_IT,EU;DE,start,
it_CH,EU;CH,page_view,
fr_FR,AF;RE,background,
es_US,SA;UY,page_view,
es_US,NA;SV,foreground,
es_PE,SA;PE,background,
es_ES,EU;ES,perf,
en_US,SA;CL,start,
en_US,NA;AW,page_view,
en_US,EU;FI,perf,
en_US,AS;KW,page_view,
en_US,AS;JO,timing,
en_US,AF;EG,in_app_currency_action,
en_SG,AS;SG,timing,
en_PK,AS;PK,session_end,
en_ID,AS;ID,background,
en_GB,EU;RO,timing,
en_GB,EU;BE,action,
en_GB,AS;TR,start,
en_CA,NA;PR,start,
en_CA,AS;VN,session_end,
el_GR,NA;US,background,
de_DE,AS;LB,foreground,
ar_AE,EU;DE,page_view,
zh_HK,AS;MY,foreground,
tr_TR,AF;RW,action,
sv_SE,OC;AU,timing,
sk_SK,EU;SK,start,
ru_RU,EU;MD,background,
ru_RU,EU;BY,start,
pt_PT,AF;MZ,session_end,
pl_PL,EU;BE,foreground,
lt_LT,EU;DE,start,
hr_HR,EU;HR,start,
fr_MA,AF;MA,foreground,
fr_FR,AF;DZ,in_app_currency_action,
fr_CA,EU;FR,background,
fa_IR,AS;AE,foreground,
es_US,SA;CL,page_view,
es_ES,SA;CO,start,
es_EC,SA;EC,foreground,
es_CL,SA;CL,start,
en_US,NA;US,perf,
en_US,EU;RU,page_view,
en_US,EU;GB,perf,
en_US,EU;BA,timing,
en_US,AS;PK,page_view,
en_US,AS;PH,perf,
en_US,AS;KH,timing,
en_US,AF;BW,perf,
en_US,;;;;;,foreground,
en_EN,AS;MY,in_app_currency_action,
de_DE,EU;LU,action,
de_CH,EU;CH,timing,
cs_CZ,EU;CZ,page_view,
ar_EG,EU;DK,timing,
tr_TR,EU;BG,page_view,
tr_TR,EU;BE,perf,
sk_SK,EU;SK,in_app_currency_action,
ru_RU,EU;BY,in_app_currency_action,
ru_RU,AS;AM,foreground,
ro_RO,EU;IT,perf,
pl_PL,EU;SE,background,
lv_LV,EU;IE,page_view,
lt_LT,EU;DE,in_app_currency_action,
hr_HR,EU;HR,in_app_currency_action,
fr_FR,AS;IL,background,
es_US,SA;PY,background,
es_US,NA;CR,timing,
es_PR,NA;PR,action,
es_MX,NA;US,foreground,
en_ZA,AS;PH,timing,
en_ZA,AS;AE,session_end,
en_ZA,AF;ZA,session_end,
en_US,SA;EC,foreground,
en_US,NA;PR,timing,
en_US,NA;JM,foreground,
en_US,EU;PL,action,
en_US,EU;AL,background,
en_US,AF;NG,perf,
en_US,AF;MA,timing,
en_PH,AS;PH,session_end,
en_IN,AS;QA,perf,
en_IN,AS;IN,page_view,
en_IE,EU;IE,perf,
en_GB,OC;AU,timing,
en_GB,EU;DE,session_end,
en_GB,EU;CH,background,
en_GB,AS;BD,start,
en_GB,AS;AZ,session_end,
en_GB,AF;ZM,timing,
de_DE,EU;CH,perf,
ar_AE,AS;IQ,start,
zh_TW,AS;TW,start,
tr_TR,EU;NL,foreground,
th_TH,AS;TH,start,
ru_RU,EU;AT,action,
ru_RU,AS;TW,page_view,
pt_BR,EU;PT,timing,
pl_PL,EU;BE,perf,
lv_LV,EU;LV,in_app_currency_action,
ko_KR,AS;PH,background,
it_IT,EU;BE,page_view,
is_IS,EU;IS,page_view,
fr_FR,NA;HT,start,
fr_FR,EU;FR,foreground,
fr_FR,EU;ES,start,
fr_FR,AF;DZ,session_end,
fr_CH,EU;LU,in_app_currency_action,
es_US,SA;BO,timing,
es_US,NA;PA,start,
es_ES,NA;GT,action,
es_CO,SA;CL,background,
es_CO,NA;MX,in_app_currency_action,
es_AR,NA;SV,page_view,
en_US,OC;PW,perf,
en_US,NA;DO,action,
en_US,EU;ES,background,
en_US,AS;HK,in_app_currency_action,
en_US,;;;;;,perf,
en_PH,AS;MY,page_view,
en_NZ,AF;EG,in_app_currency_action,
en_GB,EU;PL,in_app_currency_action,
en_GB,EU;IT,foreground,
en_GB,AS;PK,action,
en_CA,AF;RW,page_view,
en_AU,OC;AU,foreground,
de_DE,EU;GR,page_view,
de_CH,EU;DE,start,
ca_ES,EU;ES,background,
ar_SA,AS;SA,background,
ar_IQ,EU;IE,session_end,
ar_EG,AS;OM,foreground,
ar_AE,AS;IL,timing,
ar_AE,AS;BH,start,
zh_CN,AS;HK,session_end,
tr_TR,EU;FR,start,
tr_TR,AS;AE,page_view,
sv_SE,AF;DZ,session_end,
sk_SK,EU;SK,background,
ru_RU,EU;LT,foreground,
ru_RU,EU;BY,background,
ru_RU,AS;TR,session_end,
lt_LT,EU;DE,background,
ko_KR,AS;KR,foreground,
it_IT,EU;CH,foreground,
hr_HR,EU;HR,background,
fr_CA,SA;CO,perf,
et_EE,EU;FI,timing,
es_US,NA;PR,session_end,
es_ES,SA;CO,background,
es_CO,SA;AR,start,
es_CL,SA;CL,background,
en_ZA,EU;ES,perf,
en_ZA,AS;AE,action,
en_ZA,AF;ZA,action,
en_US,NA;CA,in_app_currency_action,
en_US,EU;GB,timing,
en_US,AF;BW,timing,
en_PH,AS;PH,action,
en_GB,AS;KW,page_view,
en_GB,AS;JO,timing,
en_GB,AF;EG,in_app_currency_action,
en_AU,EU;GR,start,
en_AU,AS;AE,session_end,
cs_CZ,EU;DK,in_app_currency_action,
ar_EG,EU;NL,perf,
ar_EG,EU;GB,foreground,
ar_AE,AS;KW,foreground,
ar_AE,AS;JO,session_end,
zh_HK,AS;HK,page_view,
zh_CN,AS;MY,in_app_currency_action,
sk_SK,EU;GB,perf,
ru_RU,EU;LT,session_end,
ru_RU,AS;AM,action,
ro_RO,EU;SE,start,
ko_KR,AS;KR,session_end,
hy_AM,AS;AM,in_app_currency_action,
fr_CH,EU;CH,in_app_currency_action,
es_US,NA;NI,start,
es_MX,NA;US,action,
es_ES,NA;CR,start,
es_CO,SA;CO,perf,
en_US,SA;CO,page_view,
en_US,SA;CL,perf,
en_US,SA;AR,background,
en_US,OC;AU,background,
en_US,NA;JM,action,
en_US,EU;UA,perf,
en_US,EU;MK,perf,
en_GB,EU;SE,page_view,
en_GB,EU;RO,in_app_currency_action,
en_GB,EU;CY,page_view,
en_GB,AS;KW,timing,
en_CA,NA;PR,perf,
en_CA,AS;KR,foreground,
en_AU,AS;SA,foreground,
el_GR,EU;CY,start,
ar_IL,AS;SA,foreground,
ar_EG,EU;GB,session_end,
ar_AE,EU;SE,foreground,
ar_AE,EU;AT,background,
ar_AE,AS;KW,session_end,
ar_AE,AS;AE,perf,
ar_AE,;;;;;,page_view,
zh_HK,AS;HK,action,
th_TH,AS;MY,page_view,
ru_RU,AS;AM,in_app_currency_action,
ro_RO,EU;IT,session_end,
ro_RO,EU;GB,foreground,
pl_PL,EU;IE,timing,
nl_BE,EU;BE,perf,
it_IT,EU;IT,start,
hr_HR,EU;FR,foreground,
fr_FR,EU;CH,foreground,
fr_FR,AF;TN,timing,
fr_FR,AF;MA,session_end,
fi_FI,EU;FI,action,
es_US,NA;PR,in_app_currency_action,
es_US,NA;DO,timing,
es_CR,NA;CR,start,
es_AR,SA;CL,page_view,
en_ZA,AS;AE,background,
en_ZA,AF;ZA,background,
en_US,OC;MP,page_view,
en_US,AS;IQ,page_view,
en_US,AS;IN,perf,
en_US,AS;BD,foreground,
en_US,AS;AE,start,
en_US,AF;ZA,start,
en_US,AF;NG,session_end,
en_PH,AS;PH,background,
en_MY,AS;MY,foreground,
en_IN,AS;QA,session_end,
en_IE,EU;IE,session_end,
en_GB,NA;CA,action,
en_GB,EU;SE,action,
en_GB,EU;MT,perf,
en_GB,EU;IE,start,
en_GB,EU;DE,background,
en_GB,EU;CY,action,
en_GB,EU;BG,page_view,
en_GB,AS;AZ,background,
en_AU,AS;AE,in_app_currency_action,
de_DE,EU;DE,perf,
de_DE,EU;CH,session_end,
de_AT,EU;CH,action,
de_AT,EU;AT,page_view,
da_DK,;;;;;,timing,
ar_AE,EU;IT,page_view,
ar_AE,;;;;;,action,
tr_TR,EU;AT,foreground,
sr_RS,EU;SE,session_end,
ru_RU,AS;KZ,page_view,
pl_PL,EU;PL,page_view,
pl_PL,EU;NO,background,
pl_PL,EU;DE,start,
mk_MK,EU;MK,foreground,
mk_MK,EU;DE,timing,
iw_IL,EU;FR,action,
in_ID,AS;ID,background,
fr_FR,EU;LU,perf,
es_US,SA;EC,timing,
es_MX,SA;PY,action,
es_ES,SA;UY,start,
es_ES,NA;PR,foreground,
es_ES,NA;GT,session_end,
es_ES,EU;ES,page_view,
es_AR,SA;AR,perf,
en_US,NA;CR,background,
en_US,EU;FI,page_view,
en_US,EU;ES,in_app_currency_action,
en_US,AS;VN,start,
en_US,AS;SG,perf,
en_GB,NA;KN,foreground,
en_GB,AS;PK,session_end,
en_GB,AS;MM,perf,
en_GB,AS;BH,foreground,
en_AU,OC;NZ,start,
el_GR,EU;GR,timing,
ca_ES,EU;ES,in_app_currency_action,
bg_BG,EU;NL,in_app_currency_action,
ar_IL,AS;IL,action,
ar_EG,AS;AE,timing,
ar_AE,EU;BE,background,
ar_AE,AS;SA,background,
ar_AE,AS;QA,perf,
zh_CN,NA;US,timing,
tr_TR,EU;SI,page_view,
tr_TR,EU;GB,start,
tr_TR,AF;RW,perf,
ru_RU,EU;MD,foreground,
pl_PL,EU;NL,start,
hu_HU,EU;ES,action,
fr_CA,EU;FR,foreground,
es_PR,NA;PR,perf,
es_ES,NA;MX,timing,
en_US,EU;FR,action,
en_US,AS;QA,session_end,
en_US,AS;AM,timing,
en_GB,EU;LT,background,
en_GB,EU;BA,session_end,
en_GB,AS;SG,in_app_currency_action,
en_AU,AS;TR,timing,
el_GR,EU;GR,page_view,
de_CH,EU;AT,start,
da_DK,EU;DK,timing,
bg_BG,EU;DE,background,
bg_BG,EU;BG,page_view,
ro_RO,EU;IT,page_view,
nl_BE,EU;NL,action,
it_CH,EU;CH,in_app_currency_action,
fr_FR,AF;SN,timing,
fr_FR,AF;MA,page_view,
fr_BE,EU;FR,background,
es_US,SA;UY,in_app_currency_action,
es_ES,AS;GE,start,
en_US,SA;PE,perf,
en_US,SA;CO,timing,
en_US,EU;PT,background,
en_US,EU;FI,start,
en_US,AS;JO,background,
en_US,AF;NG,page_view,
en_SG,AS;SG,background,
en_IN,AS;QA,page_view,
en_IE,EU;IE,page_view,
en_GB,EU;LT,perf,
en_GB,EU;IE,foreground,
en_GB,AS;NP,foreground,
en_CA,AS;KR,session_end,
en_AU,AS;SA,session_end,
en_AU,AF;EG,timing,
de_DE,EU;CH,page_view,
bs_BA,EU;BA,perf,
ar_IL,AS;SA,session_end,
ar_AE,EU;SE,session_end,
zh_TW,AS;TW,in_app_currency_action,
tr_TR,EU;UA,start,
tr_TR,EU;DE,action,
sk_SK,EU;SK,session_end,
ru_RU,EU;BY,session_end,
ru_RU,AS;AM,perf,
pl_PL,EU;IE,start,
lt_LT,EU;DE,session_end,
it_IT,EU;AL,start,
hr_HR,EU;HR,session_end,
fr_FR,EU;LU,timing,
fr_FR,EU;DK,background,
es_US,SA;VE,start,
es_US,SA;PY,action,
es_US,NA;PR,perf,
es_US,NA;DO,in_app_currency_action,
es_ES,SA;CO,session_end,
es_ES,SA;BR,background,
es_CL,SA;CL,session_end,
es_AR,NA;CR,start,
en_US,SA;AR,foreground,
en_US,EU;NL,start,
en_US,AS;SG,timing,
en_GB,EU;GB,action,
en_GB,EU;AT,page_view,
en_GB,AS;MM,timing,
en_GB,;;;;;,background,
en_AU,OC;NZ,background,
en_AU,AS;AE,perf,
da_DK,;;;;;,in_app_currency_action,
ar_EG,AS;QA,background,
ar_AE,EU;AT,foreground,
zh_TW,AS;TW,foreground,
zh_CN,EU;IE,start,
tr_TR,EU;CH,action,
tr_TR,EU;AT,page_view,
th_TH,AS;TH,foreground,
sv_SE,EU;SE,start,
sk_SK,EU;SK,perf,
ru_RU,EU;BY,perf,
ru_RU,EU;AT,timing,
pt_PT,EU;PT,background,
pl_PL,EU;NL,action,
pl_PL,EU;GB,background,
mk_MK,EU;MK,page_view,
lt_LT,EU;DE,perf,
hu_HU,EU;HU,start,
hr_HR,EU;HR,perf,
fr_FR,NA;HT,foreground,
fr_FR,EU;ES,foreground,
fr_FR,EU;DK,session_end,
fa_IR,AS;IR,action,
es_US,NA;PA,foreground,
es_US,NA;CR,in_app_currency_action,
es_ES,SA;BR,session_end,
es_ES,NA;SV,start,
es_ES,NA;PR,page_view,
es_ES,NA;GT,timing,
en_US,NA;PR,in_app_currency_action,
en_US,NA;DO,timing,
en_US,EU;IT,start,
en_US,EU;BA,in_app_currency_action,
en_US,AF;MA,start,
en_GB,AS;TW,start,
en_GB,AS;SG,action,
en_GB,AS;PK,timing,
en_GB,AS;BH,page_view,
en_GB,AF;ZM,start,
en_GB,;;;;;,session_end,
en_AU,AS;MY,background,
de_CH,EU;DE,foreground,
ar_AE,AS;BH,foreground,
zh_CN,AS;CN,foreground,
tr_TR,EU;FR,action,
tr_TR,AS;TR,timing,
sr_RS,EU;RS,timing,
ru_RU,EU;LT,timing,
ru_RU,AS;KZ,foreground,
pt_PT,AF;AO,start,
pl_PL,EU;PL,foreground,
mk_MK,EU;DE,session_end,
lv_LV,EU;GB,session_end,
ko_KR,AS;KR,timing,
iw_IL,AS;IL,start,
it_IT,OC;AU,in_app_currency_action,
it_IT,EU;CH,timing,
fr_FR,NA;CA,session_end,
fr_FR,EU;DE,in_app_currency_action,
es_US,SA;EC,session_end,
es_ES,EU;ES,foreground,
es_CO,SA;AR,action,
en_US,NA;PA,start,
en_US,EU;HR,timing,
en_US,EU;FI,foreground,
en_US,AS;NP,start,
en_GB,EU;RU,start,
en_GB,EU;BE,background,
en_GB,AS;TH,in_app_currency_action,
en_GB,AS;SA,background,
en_CA,AS;KR,page_view,
en_AU,EU;GR,action,
en_AU,AS;SA,page_view,
en_AU,AS;IN,background,
ar_IL,AS;SA,page_view,
ar_EG,EU;SE,in_app_currency_action,
ar_EG,EU;GB,timing,
ar_EG,AS;AE,session_end,
ar_AE,EU;SE,page_view,
ar_AE,AS;KW,timing,
sv_SE,EU;SE,session_end,
pl_PL,EU;IE,perf,
lv_LV,EU;LV,page_view,
hu_HU,EU;HU,session_end,
fr_FR,AF;TN,perf,
fr_CH,EU;LU,page_view,
et_EE,EU;FI,foreground,
es_US,EU;ES,foreground,
es_ES,SA;UY,timing,
es_ES,NA;SV,session_end,
es_CO,NA;MX,page_view,
es_AR,NA;CR,perf,
en_ZA,AS;AE,start,
en_ZA,AF;ZA,start,
en_US,EU;CH,foreground,
en_US,AS;VN,timing,
en_US,AS;MY,action,
en_US,AS;HK,page_view,
en_US,AF;MA,session_end,
en_PH,AS;PH,start,
en_NZ,AF;EG,page_view,
en_GB,EU;PT,foreground,
en_GB,EU;PL,page_view,
en_GB,EU;NO,background,
en_GB,AS;TW,session_end,
en_GB,AS;JO,foreground,
en_GB,AS;AZ,start,
en_GB,AF;ZM,session_end,
en_GB,AF;MU,action,
en_AU,OC;NZ,timing,
de_DE,EU;LU,background,
de_CH,EU;IT,action,
ar_AE,AS;OM,action,
vi_VN,AS;VN,session_end,
uk_UA,EU;UA,timing,
th_TH,EU;DE,page_view,
sq_AL,EU;AL,perf,
pt_BR,SA;CO,start,
pl_PL,EU;AT,start,
nl_NL,EU;NL,page_view,
nl_NL,EU;BE,start,
ms_MY,AS;MY,background,
ko_KR,EU;RU,background,
iw_IL,EU;FR,foreground,
it_IT,OC;AU,action,
is_IS,EU;IS,perf,
hu_HU,EU;ES,session_end,
fr_CA,NA;CA,timing,
es_US,SA;BR,timing,
es_US,NA;HN,start,
es_ES,SA;PE,page_view,
es_ES,SA;CL,timing,
es_ES,AS;KR,start,
es_CO,SA;CO,background,
es_AR,NA;SV,perf,
en_US,NA;MX,start,
en_US,AS;IL,foreground,
en_US,AS;ID,page_view,
en_US,AF;EG,background,
en_PK,AS;PK,action,
en_PH,AS;MY,perf,
en_GB,EU;GR,background,
en_GB,EU;DK,timing,
en_GB,AS;KH,foreground,
en_CA,EU;GB,start,
en_CA,AF;RW,perf,
en_AU,EU;GR,page_view,
en_AU,AS;QA,foreground,
de_DE,EU;RO,start,
de_DE,EU;GR,perf,
bs_BA,EU;BA,in_app_currency_action,
ar_EG,AS;SA,perf,
ar_AE,AS;AE,background,
vi_US,AS;VN,timing,
tr_TR,NA;US,in_app_currency_action,
tr_TR,EU;GB,in_app_currency_action,
tr_TR,EU;AT,action,
ru_RU,EU;LV,perf,
ru_RU,EU;GB,background,
ru_RU,AS;TW,timing,
pt_BR,SA;CO,background,
mk_MK,EU;MK,action,
it_IT,EU;BE,timing,
it_IT,AS;SA,timing,
is_IS,EU;IS,timing,
hu_HU,EU;GB,start,
fr_FR,EU;FR,session_end,
fa_IR,;;;;;,timing,
es_GT,NA;GT,background,
es_ES,SA;EC,start,
es_ES,NA;PR,action,
es_ES,NA;NI,in_app_currency_action,
es_AR,NA;SV,timing,
en_US,OC;MP,start,
en_US,EU;HU,perf,
en_US,AS;IR,start,
en_PH,AS;MY,timing,
en_GB,NA;US,foreground,
en_GB,EU;NO,page_view,
en_GB,EU;NL,perf,
en_GB,EU;IT,session_end,
en_GB,EU;GB,foreground,
en_GB,EU;BG,start,
en_GB,AS;PH,foreground,
en_GB,AS;LB,perf,
en_GB,AS;BH,action,
en_CA,NA;US,background,
en_CA,EU;GB,background,
en_AU,OC;AU,session_end,
de_DE,EU;LU,page_view,
de_DE,EU;GR,timing,
ar_AE,AF;MA,start,
tr_TR,EU;BE,timing,
tr_TR,AS;TR,foreground,
th_TH,EU;DE,start,
sr_RS,EU;RS,foreground,
ru_RU,AS;IL,in_app_currency_action,
ro_RO,EU;IT,timing,
pt_PT,EU;FR,action,
pl_PL,EU;NO,perf,
nl_NL,EU;NL,start,
it_IT,EU;IT,session_end,
it_IT,EU;GB,foreground,
fr_FR,AF;RE,page_view,
es_US,NA;GT,action,
es_PE,SA;PE,page_view,
es_MX,SA;CO,action,
es_ES,SA;PY,perf,
es_ES,SA;PE,start,
es_ES,NA;HN,action,
es_CR,NA;CR,session_end,
es_BO,SA;BO,perf,
en_US,NA;US,timing,
en_US,NA;TT,action,
en_US,NA;CR,perf,
en_US,EU;SE,in_app_currency_action,
en_US,EU;HR,foreground,
en_US,EU;GR,start,
en_US,EU;BG,action,
en_US,AS;PH,timing,
en_US,AS;ID,start,
en_US,AS;AE,session_end,
en_US,AF;ZA,session_end,
en_US,AF;NG,timing,
en_IE,EU;IE,timing,
en_GB,EU;ES,start,
en_GB,AS;BD,background,
ar_YE,NA;US,foreground,
ar_AE,OC;AU,action,
ar_AE,EU;BE,perf,
ar_AE,AS;IQ,background,
vi_VN,AS;SG,action,
tr_TR,EU;SI,in_app_currency_action,
sv_SE,OC;AU,foreground,
ru_RU,EU;EE,in_app_currency_action,
ro_RO,EU;RO,timing,
pt_PT,SA;BR,timing,
pt_PT,EU;PT,session_end,
pl_PL,EU;IT,action,
pl_PL,EU;GB,session_end,
lt_LT,EU;LT,action,
in_ID,AS;ID,timing,
hr_HR,EU;BA,background,
fr_FR,EU;DK,perf,
fr_FR,AS;KW,background,
fa_IR,EU;RU,action,
es_US,SA;CO,action,
es_ES,SA;UY,perf,
es_ES,NA;MX,background,
en_US,NA;CR,timing,
en_US,NA;BS,action,
en_US,EU;GR,background,
en_US,AS;KH,foreground,
en_US,AS;GE,page_view,
en_US,AS;AM,background,
en_NZ,EU;GB,timing,
en_GB,EU;ES,background,
en_GB,AS;HK,in_app_currency_action,
en_GB,;;;;;,perf,
en_AU,OC;NZ,perf,
en_AU,AS;TR,background,
de_DE,EU;LU,start,
de_CH,EU;CH,foreground,
da_DK,EU;DK,background,
bg_BG,EU;NL,page_view,
bg_BG,EU;BG,in_app_currency_action,
ar_EG,EU;DK,foreground,
ar_EG,AF;EG,action,
ar_AE,EU;BE,timing,
ar_AE,AS;SA,timing,
zh_CN,EU;DE,action,
th_TH,AS;TH,perf,
sv_SE,OC;AU,session_end,
sv_SE,EU;NO,background,
pl_PL,EU;GB,action,
pl_PL,EU;AT,page_view,
nl_NL,EU;BE,page_view,
fr_FR,NA;CA,background,
fr_FR,EU;LU,start,
fr_FR,EU;ES,perf,
fa_IR,NA;US,foreground,
es_US,SA;CL,foreground,
es_US,SA;BO,in_app_currency_action,
es_US,NA;PA,perf,
es_US,NA;HN,page_view,
es_ES,AS;KR,page_view,
en_US,NA;MX,page_view,
en_US,EU;RU,foreground,
en_US,EU;NO,perf,
en_US,EU;ES,timing,
en_US,AS;SG,start,
en_US,AS;PK,foreground,
en_US,AS;OM,in_app_currency_action,
en_US,AS;KR,in_app_currency_action,
en_US,AS;KH,session_end,
en_US,AS;GE,timing,
en_GB,AS;MM,start,
el_GR,EU;GR,background,
de_DE,EU;RO,page_view,
de_CH,EU;DE,perf,
de_CH,EU;CH,session_end,
cs_CZ,EU;CZ,foreground,
ca_ES,EU;ES,timing,
bg_BG,EU;NL,timing,
bg_BG,EU;BG,background,
ar_EG,EU;DK,session_end,
tr_TR,EU;UA,action,
sv_SE,AS;TH,foreground,
ro_RO,EU;SE,perf,
ro_RO,EU;GB,in_app_currency_action,
ro_RO,EU;DE,foreground,
mk_MK,EU;DE,perf,
lv_LV,EU;GB,perf,
it_IT,OC;AU,foreground,
it_IT,EU;AL,action,
hr_HR,EU;FR,in_app_currency_action,
fr_FR,EU;CH,in_app_currency_action,
